NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,TinyURL,iFrame,Mouse_Over,Web_Forwards,Label
1,2,4,32,0,0,0,1,0,0,0,0,0,0,0,0,,0,14,18,0,0,0,1,1,1,1
3,4,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,15,0,0,1,1,1,1,1
2,3,3,36,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,25,0,0,1,1,1,1,1
5,6,3,46,0,0,0,1,0,0,0,0,0,2,0,0,,0,30,16,0,0,0,1,1,1,1
1,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,7,0,0,1,1,1,1,1
2,3,4,92,0,0,0,0,0,0,0,0,0,43,0,1,,0,25,67,0,0,0,1,1,1,1
3,4,6,47,1,1,0,0,0,0,0,0,0,3,0,0,,0,12,35,0,0,0,1,1,1,1
5,5,6,85,1,1,0,0,0,0,1,0,0,4,0,0,,0,13,34,37,0,0,1,1,1,1
3,4,3,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,16,0,0,0,1,1,1,1
2,3,2,23,0,0,0,0,0,0,0,0,0,2,0,0,,0,22,1,0,0,1,1,1,1,1
2,3,3,89,4,1,0,0,1,0,2,1,0,6,0,0,,0,21,12,55,0,0,1,1,1,1
9,10,2,79,0,0,0,0,0,0,0,0,0,0,0,0,,0,76,3,0,0,0,1,1,1,1
2,3,5,52,1,1,0,0,0,0,1,0,0,0,0,0,,0,10,30,11,0,0,1,1,1,1
2,3,6,48,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,35,0,0,0,1,1,1,1
6,3,3,123,1,0,0,0,0,6,2,1,0,10,0,0,,0,13,8,101,0,0,1,1,1,1
7,4,3,103,1,0,0,0,0,0,2,1,0,2,0,0,,0,14,13,75,0,0,1,1,1,1
3,4,4,34,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,23,0,0,0,1,1,1,1
6,3,3,95,1,0,0,0,0,0,2,1,0,2,0,0,,0,18,8,68,0,0,1,1,1,1
10,11,3,135,1,1,0,0,0,0,0,0,0,37,0,1,,0,116,19,0,0,0,1,1,1,1
3,4,5,57,0,0,0,0,1,0,0,0,0,1,0,0,,0,13,44,0,0,0,1,1,1,1
1,2,5,34,1,1,0,0,0,0,0,0,0,1,0,0,,0,13,21,0,0,0,1,1,1,1
3,4,3,46,1,1,0,0,0,0,0,0,0,0,0,0,,0,18,27,0,0,0,1,1,1,1
6,7,5,84,1,0,0,0,1,0,1,1,0,4,0,0,,0,14,51,18,0,0,1,1,1,1
2,3,7,72,0,0,0,0,0,0,0,0,0,23,0,1,,0,14,58,0,0,0,1,1,1,1
3,4,3,34,0,0,0,1,0,0,0,0,0,0,0,0,,0,24,10,0,0,0,1,1,1,1
2,3,4,37,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,21,0,0,0,1,1,1,1
2,3,5,97,2,1,0,0,3,0,1,1,0,1,0,0,,0,19,29,48,0,0,1,1,1,1
3,4,2,33,0,0,0,0,0,0,0,0,0,4,0,0,,0,22,11,0,0,0,1,1,1,1
4,5,6,71,1,1,0,0,0,0,0,0,0,0,0,0,,0,15,56,0,0,0,1,1,1,1
4,5,4,44,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,25,0,0,0,1,1,1,1
2,3,3,174,1,0,0,0,1,0,2,1,0,17,0,0,,0,11,22,140,0,0,1,1,1,1
1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,1,0,0,0,1,1,1,1
1,2,3,25,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,5,0,0,0,1,1,1,1
2,3,8,83,1,1,0,0,0,0,0,0,0,0,0,0,,0,18,65,0,0,0,1,1,1,1
1,2,3,29,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,12,0,0,0,1,1,1,1
4,5,2,28,0,0,0,0,0,0,0,0,0,13,0,0,,0,17,11,0,0,0,1,1,1,1
3,4,2,17,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,1,0,0,0,1,1,1,1
5,6,4,56,0,0,0,0,0,0,0,0,0,8,0,0,,0,19,37,0,0,0,1,1,1,1
2,3,4,34,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,24,0,0,0,1,1,1,1
3,4,2,27,0,0,0,0,0,0,0,0,0,17,0,0,,0,20,7,0,0,0,1,1,1,1
3,4,3,61,0,0,0,0,1,0,3,3,0,12,0,0,,0,12,13,35,0,0,1,1,1,1
2,3,5,53,0,0,0,1,0,0,0,0,0,0,0,0,,0,9,44,0,0,1,1,1,1,1
1,2,2,25,0,0,0,0,0,0,0,0,0,2,0,0,,0,17,8,0,0,0,1,1,1,1
1,2,5,28,0,0,0,0,0,0,0,0,0,2,0,0,,0,10,18,0,0,0,1,1,1,1
2,3,2,34,0,0,0,0,0,0,1,0,0,3,0,0,,0,10,9,14,0,0,1,1,1,1
5,4,3,65,0,0,0,0,0,0,1,0,0,1,0,0,,0,15,13,36,0,0,1,1,1,1
2,3,2,26,2,2,0,0,0,0,0,0,0,0,0,0,,0,25,1,0,0,0,1,1,1,1
2,3,6,46,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,30,0,0,0,1,1,1,1
2,3,3,113,0,0,0,0,1,0,1,0,0,29,0,0,,0,11,25,76,0,0,1,1,1,1
3,4,4,190,1,0,0,1,4,0,3,2,0,48,0,0,,0,19,24,146,0,0,1,1,1,1
2,3,3,56,0,0,0,0,0,0,0,0,0,21,0,1,,0,11,45,0,0,0,1,1,1,1
1,2,2,36,0,0,0,0,0,0,1,0,0,0,0,0,,0,25,1,9,0,0,1,1,1,1
4,5,2,411,0,0,0,0,5,0,6,5,0,44,0,0,,0,18,17,375,0,0,1,1,1,1
1,2,4,24,1,1,0,0,0,0,0,0,0,0,0,0,,0,13,11,0,0,0,1,1,1,1
3,4,4,195,1,0,0,1,4,0,3,2,0,48,0,0,,0,24,24,146,0,0,1,1,1,1
3,4,4,41,1,1,0,0,0,0,0,0,0,0,0,0,,0,23,18,0,0,0,1,1,1,1
1,2,2,18,0,0,0,0,0,0,0,0,0,2,0,0,,0,10,8,0,0,0,1,1,1,1
3,4,5,45,1,1,0,0,0,0,0,0,0,0,0,0,,0,18,27,0,0,0,1,1,1,1
1,2,2,18,0,0,0,0,0,0,0,0,0,3,0,0,,0,11,7,0,0,0,1,1,1,1
1,2,2,20,0,0,0,0,0,0,0,0,0,1,0,0,,0,14,6,0,0,0,1,1,1,1
2,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,11,0,0,0,1,1,1,1
7,8,10,166,1,1,0,0,0,0,0,0,0,37,0,1,,0,18,148,0,0,0,1,1,1,1
6,7,2,47,1,1,0,0,0,0,1,0,0,0,0,0,,0,28,11,7,0,0,1,1,1,1
2,3,2,50,0,0,0,0,0,0,1,0,0,2,0,0,,0,19,12,18,0,0,1,1,1,1
1,2,3,23,1,1,0,0,0,0,0,0,0,0,0,0,,0,11,12,0,0,0,1,1,1,1
2,3,8,61,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,42,0,0,0,1,1,1,1
6,3,5,124,1,1,0,0,0,0,2,3,0,24,0,0,,0,21,29,73,0,0,1,1,1,1
3,4,7,99,0,0,0,0,1,0,0,0,0,20,0,1,,0,11,81,6,0,0,1,1,1,1
5,2,3,118,1,0,0,0,0,6,2,1,0,8,0,0,,0,8,8,101,0,0,1,1,1,1
1,2,2,27,0,0,0,0,0,0,0,0,0,2,0,0,,0,18,9,0,0,0,1,1,1,1
1,2,3,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,13,0,0,0,1,1,1,1
2,3,3,30,0,0,0,0,0,0,0,0,0,4,0,0,,0,23,7,0,0,0,1,1,1,1
2,3,5,47,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,30,0,0,0,1,1,1,1
1,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,9,0,0,0,1,1,1,1
1,2,5,99,0,0,0,0,0,0,0,0,0,42,0,1,,0,14,85,0,0,0,1,1,1,1
2,3,5,61,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,44,0,0,0,1,1,1,1
2,3,6,60,2,2,0,0,0,0,0,0,0,0,0,0,,0,16,44,0,0,0,1,1,1,1
5,6,3,66,0,0,0,0,0,0,0,0,0,5,0,0,,0,21,42,2,0,0,1,1,1,1
3,4,3,41,0,0,0,0,0,0,0,0,0,1,0,0,,0,18,23,0,0,0,1,1,1,1
2,3,4,111,0,0,0,0,0,0,1,0,0,28,0,0,,0,11,16,83,0,0,1,1,1,1
2,3,4,73,0,0,0,0,0,1,0,0,0,26,0,1,,0,28,45,0,0,0,1,1,1,1
6,7,3,76,0,0,0,0,0,0,0,0,0,5,0,0,,0,26,50,0,0,0,1,1,1,1
1,2,4,52,0,0,0,0,0,0,0,0,0,18,0,1,,0,9,43,0,0,0,1,1,1,1
2,3,8,69,1,1,0,0,0,0,0,0,0,0,0,0,,0,14,55,0,0,0,1,1,1,1
2,3,5,101,0,0,0,0,0,0,0,0,0,32,0,1,,0,27,74,0,0,0,1,1,1,1
2,3,2,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,11,0,0,0,1,1,1,1
4,3,3,53,0,0,0,0,0,0,1,0,0,1,0,0,,0,15,8,29,0,0,1,1,1,1
2,3,2,37,2,2,0,0,0,0,0,0,0,0,0,0,,0,15,22,0,0,0,1,1,1,1
2,3,2,34,0,0,0,0,0,0,1,0,0,3,0,0,,0,10,9,14,0,0,1,1,1,1
2,2,6,69,1,1,0,0,0,0,0,0,0,8,1,0,,0,12,39,10,0,0,0,0,0,1
6,7,3,95,1,1,0,0,0,0,2,2,0,1,0,0,,0,42,26,26,0,0,1,1,1,1
2,3,6,80,3,3,0,0,1,0,0,1,0,1,0,0,,0,23,57,0,0,0,1,1,1,1
1,2,3,26,0,0,0,0,0,0,0,0,0,4,0,0,,0,17,9,0,0,0,1,1,1,1
5,2,3,76,0,0,0,0,0,0,1,0,0,1,0,0,,0,17,5,53,0,0,1,1,1,1
3,4,4,41,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,16,0,0,0,1,1,1,1
9,10,3,160,2,2,0,0,0,6,1,0,0,48,0,0,,0,73,67,19,0,0,1,1,1,1
1,2,3,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,10,0,0,0,1,1,1,1
3,4,7,68,1,1,0,0,0,0,0,0,0,10,0,0,,0,21,47,0,0,0,1,1,1,1
2,3,3,113,0,0,0,0,1,0,1,0,0,28,0,0,,0,11,25,76,0,0,1,1,1,1
2,3,6,335,1,1,0,0,0,0,0,0,0,176,0,0,,0,7,53,274,0,0,1,1,1,1
3,4,6,121,2,2,0,0,0,0,0,0,0,40,0,1,,0,27,94,0,0,0,1,1,1,1
3,2,4,150,2,0,0,0,1,0,1,0,0,11,1,0,,0,3,27,105,0,0,1,1,1,1
2,3,5,68,0,0,0,0,2,0,0,0,0,0,0,0,,0,17,51,0,0,0,1,1,1,1
2,3,7,56,1,1,0,0,0,0,0,0,0,0,0,0,,0,6,50,0,0,0,1,1,1,1
5,6,11,135,0,0,0,0,0,0,0,0,0,19,0,1,,0,16,119,0,0,0,1,1,1,1
2,3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,16,0,0,0,1,1,1,1
2,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,17,0,0,0,1,1,1,1
5,6,13,128,1,1,0,0,0,0,0,0,0,0,0,0,,0,21,107,0,0,0,1,1,1,1
2,3,7,243,0,0,0,0,1,0,2,1,0,104,0,1,,0,16,69,157,0,0,1,1,1,1
4,5,4,41,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,25,0,0,0,1,1,1,1
3,4,3,96,0,0,0,1,0,0,0,1,0,5,0,0,,0,16,80,0,0,0,1,1,1,1
2,3,5,53,1,1,0,0,1,0,0,0,0,0,0,0,,0,15,38,0,0,0,1,1,1,1
2,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,26,0,0,0,1,1,1,1
1,2,4,76,1,1,0,0,0,0,0,0,0,26,0,1,,0,27,49,0,0,0,1,1,1,1
1,2,2,14,0,0,0,0,0,0,0,0,0,2,0,0,,0,9,5,0,0,0,1,1,1,1
1,2,2,21,0,0,0,0,0,0,0,0,0,2,0,0,,0,13,8,0,0,0,1,1,1,1
3,4,6,65,2,2,0,0,0,0,0,0,0,1,0,0,,0,19,46,0,0,0,1,1,1,1
3,4,7,216,2,1,0,1,1,0,1,1,0,67,0,1,,0,11,50,154,0,0,1,1,1,1
3,4,2,39,0,0,0,0,1,0,0,0,0,1,0,0,,0,14,25,0,0,0,1,1,1,1
2,3,4,227,1,0,0,0,1,0,2,1,0,99,0,1,,0,16,53,157,0,0,1,1,1,1
2,3,6,51,0,0,0,0,1,0,0,0,0,0,0,0,,0,19,32,0,0,0,1,1,1,1
3,4,2,124,0,0,0,0,0,0,0,0,0,17,0,0,,0,46,78,0,0,0,1,1,1,1
1,2,7,81,2,2,0,0,0,0,0,0,0,24,0,1,,0,16,65,0,0,0,1,1,1,1
6,3,3,103,1,0,0,0,0,0,2,1,0,2,0,0,,0,13,5,84,0,0,1,1,1,1
1,2,3,31,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,15,0,0,0,1,1,1,1
2,3,14,128,0,0,0,0,0,0,0,0,0,62,0,1,,0,6,122,0,0,0,1,1,1,1
2,3,5,79,0,0,0,0,0,4,0,0,0,12,0,0,,0,15,64,0,0,0,1,1,1,1
3,4,3,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,15,0,0,0,1,1,1,1
3,4,4,36,0,0,0,0,0,0,0,0,0,12,0,0,,0,10,26,0,0,0,1,1,1,1
3,4,6,66,2,2,0,0,0,0,0,0,0,4,0,0,,0,21,45,0,0,0,1,1,1,1
3,4,5,224,15,15,0,0,1,0,0,0,0,38,0,1,,0,18,206,0,0,0,1,1,1,1
2,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,1,0,0,0,1,1,1,1
1,2,2,20,0,0,0,0,0,0,0,0,0,3,0,0,,0,12,8,0,0,0,1,1,1,1
4,5,2,20,0,0,0,0,0,0,0,0,0,7,0,0,,0,10,10,0,0,0,1,1,1,1
3,4,3,73,1,0,0,0,0,0,1,0,0,25,0,1,,0,18,14,40,0,0,1,1,1,1
3,4,2,193,3,1,0,0,1,8,2,1,0,49,0,1,,0,49,1,142,0,0,1,1,1,1
6,3,3,84,1,0,0,0,0,0,2,1,0,2,0,0,,0,14,5,64,0,0,1,1,1,1
3,2,2,42,1,0,0,0,0,0,0,0,0,12,1,0,,0,2,17,0,0,0,1,1,1,1
3,4,2,47,0,0,0,0,0,0,1,0,0,3,0,0,,0,20,9,17,0,0,1,1,1,1
3,4,6,72,0,0,1,0,1,0,0,0,0,29,0,0,,0,25,47,0,0,0,1,1,1,1
3,2,6,114,8,8,0,0,0,0,0,0,0,12,1,0,,0,4,85,0,0,0,1,1,1,1
3,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,13,0,0,0,1,1,1,1
1,2,6,48,1,1,0,0,0,0,0,0,0,0,0,0,,0,15,33,0,0,0,1,1,1,1
3,4,2,91,0,0,0,0,0,0,1,1,0,20,0,1,,0,36,12,42,0,0,1,1,1,1
2,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,,0,24,1,0,0,0,1,1,1,1
2,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,15,0,0,0,1,1,1,1
6,7,9,155,2,2,0,0,3,0,1,0,0,10,0,0,,1,12,96,46,0,0,1,1,1,1
2,3,9,200,1,0,0,0,2,0,3,2,0,64,0,1,,0,22,58,119,0,0,1,1,1,1
4,4,3,55,1,0,0,0,0,0,0,0,0,0,0,0,,0,14,19,21,0,0,1,1,1,1
1,2,2,23,0,0,0,0,0,0,0,0,0,3,0,0,,0,14,9,0,0,0,1,1,1,1
2,3,8,92,0,0,0,0,1,0,0,0,0,21,0,1,,0,15,77,0,0,0,1,1,1,1
2,3,8,168,1,1,0,0,1,0,3,5,0,8,0,0,,0,7,52,108,0,0,1,1,1,1
1,2,2,28,0,0,0,0,0,0,0,0,0,2,0,0,,0,20,8,0,0,0,1,1,1,1
1,2,2,49,1,1,0,0,0,0,1,0,0,3,0,0,,0,24,8,16,0,0,1,1,1,1
3,4,3,37,1,1,0,0,0,0,0,0,0,5,0,0,,0,21,16,0,0,0,1,1,1,1
3,4,3,53,0,0,0,0,0,0,0,0,0,27,0,1,,0,13,40,0,0,0,1,1,1,1
2,3,8,62,1,1,0,0,0,0,0,0,0,2,0,0,,0,18,44,0,0,0,1,1,1,1
2,3,6,195,1,1,0,0,0,0,0,0,0,30,0,0,,0,21,39,134,0,0,1,1,1,1
1,2,2,28,0,0,0,0,0,0,0,0,0,2,0,0,,0,22,6,0,0,0,1,1,1,1
4,5,3,64,1,1,0,0,0,0,0,0,0,5,0,0,,0,36,28,0,0,0,1,1,1,1
3,3,3,70,0,0,0,0,2,0,0,0,0,4,0,0,,0,21,36,12,0,0,1,1,1,1
2,3,4,43,0,0,0,1,0,0,0,0,0,0,0,0,,0,17,26,0,0,0,1,1,1,1
1,2,3,18,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,5,0,0,0,1,1,1,1
3,4,2,22,0,0,0,0,0,0,0,0,0,11,0,0,,0,14,8,0,0,0,1,1,1,1
4,5,6,67,1,1,0,0,0,0,0,0,0,0,0,0,,0,14,53,0,0,0,1,1,1,1
4,5,4,200,1,0,0,0,1,0,2,1,0,71,0,1,,0,19,28,152,0,0,1,1,1,1
2,3,3,45,2,2,0,0,0,0,0,0,0,0,0,0,,0,22,23,0,0,0,1,1,1,1
3,4,3,37,0,0,0,0,0,0,0,0,0,3,0,0,,0,18,19,0,0,0,1,1,1,1
5,6,2,36,0,0,0,0,0,0,0,0,0,1,0,0,,0,21,15,0,0,0,1,1,1,1
7,8,5,216,2,1,0,0,3,0,2,1,0,66,0,1,,0,55,61,99,0,0,1,1,1,1
1,2,2,27,1,1,0,0,0,0,0,0,0,2,0,0,,0,16,11,0,0,0,1,1,1,1
6,4,2,98,0,0,0,0,0,0,2,1,0,0,0,0,,0,22,10,65,0,0,1,1,1,1
2,3,7,82,2,2,0,0,0,1,0,0,0,2,0,0,,0,17,65,0,0,0,1,1,1,1
5,6,2,45,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,27,0,0,0,1,1,1,1
4,5,3,25,0,0,0,0,0,0,0,0,0,12,0,0,,0,13,12,0,0,0,1,1,1,1
2,3,7,68,1,1,0,0,0,0,0,0,0,0,0,0,,0,24,44,0,0,0,1,1,1,1
5,6,2,50,4,4,0,0,0,0,0,0,0,0,0,0,,0,49,1,0,0,1,1,1,1,1
1,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,7,0,0,1,1,1,1,1
2,3,3,40,0,0,0,0,1,0,0,0,0,0,0,0,,0,19,21,0,0,0,1,1,1,1
3,4,3,60,0,0,0,0,0,0,2,1,0,11,0,0,,0,24,11,24,0,0,1,1,1,1
2,3,1,14,1,1,0,0,0,0,0,0,0,5,0,0,,0,14,15,0,0,0,1,1,1,1
3,4,4,42,1,1,0,0,0,0,0,0,0,0,0,0,,0,15,27,0,0,0,1,1,1,1
3,4,2,63,0,0,0,0,0,0,5,4,0,10,0,0,,0,21,14,27,0,0,1,1,1,1
1,2,2,56,3,3,0,0,0,0,0,0,0,19,0,1,,0,12,44,0,0,0,1,1,1,1
2,3,4,64,0,0,0,0,1,0,1,0,0,0,0,0,,0,21,27,15,0,0,1,1,1,1
1,2,4,32,1,1,0,0,0,0,0,0,0,0,0,0,,0,16,16,0,0,0,1,1,1,1
1,2,5,39,1,1,0,0,0,0,0,0,0,0,0,0,,0,18,21,0,0,0,1,1,1,1
3,4,5,45,1,1,0,0,0,0,0,0,0,0,0,0,,0,15,30,0,0,0,1,1,1,1
1,2,6,73,1,1,0,0,0,0,0,0,0,21,0,1,,0,16,57,0,0,0,1,1,1,1
4,5,2,55,0,0,0,0,0,0,1,0,0,0,0,0,,0,26,13,15,0,0,1,1,1,1
2,3,6,169,0,0,0,0,0,0,0,0,0,81,0,1,,0,13,91,64,0,0,1,1,1,1
1,2,4,85,1,0,0,0,3,0,1,1,0,1,0,0,,0,17,19,48,0,0,1,1,1,1
6,3,3,87,1,0,0,0,0,0,2,1,0,2,0,0,,0,14,4,68,0,0,1,1,1,1
2,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,6,0,0,0,1,1,1,1
3,4,4,50,1,1,0,0,0,0,0,0,0,0,0,0,,0,18,32,0,0,0,1,1,1,1
3,4,3,43,0,0,0,0,0,0,0,0,0,0,0,0,,0,27,16,0,0,0,1,1,1,1
3,4,1,17,0,0,0,0,0,0,0,0,0,13,0,0,,0,17,18,0,0,0,1,1,1,1
3,4,3,107,0,0,0,0,1,0,3,2,0,31,0,1,,0,9,16,81,0,0,1,1,1,1
3,2,3,43,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,4,27,0,0,1,1,1,1
1,2,2,14,0,0,0,0,0,0,0,0,0,3,0,0,,0,6,8,0,0,0,1,1,1,1
5,6,4,50,0,0,0,0,1,0,0,0,0,14,0,0,,0,15,35,0,0,0,1,1,1,1
5,6,2,42,0,0,0,0,0,0,0,0,0,0,0,0,,0,41,1,0,0,0,1,1,1,1
5,2,3,90,1,0,0,0,0,0,2,1,0,2,0,0,,0,11,4,74,0,0,1,1,1,1
2,3,3,21,0,0,0,0,0,0,0,0,0,4,0,0,,0,10,11,0,0,0,1,1,1,1
1,2,1,11,0,0,0,0,0,0,0,0,0,4,0,0,,0,11,12,0,0,0,1,1,1,1
1,2,4,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,14,0,0,0,1,1,1,1
1,2,6,36,1,1,0,0,0,0,0,0,0,0,0,0,,0,8,28,0,0,0,1,1,1,1
3,4,6,59,0,0,0,0,1,0,0,0,0,0,0,0,,0,17,42,0,0,0,1,1,1,1
1,2,2,40,2,2,0,0,0,0,0,0,0,0,0,0,,0,23,17,0,0,0,1,1,1,1
2,3,2,33,0,0,0,0,0,0,0,0,0,4,0,0,,0,25,8,0,0,0,1,1,1,1
3,4,4,33,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,20,0,0,0,1,1,1,1
4,5,5,64,1,1,0,0,0,0,0,0,0,0,0,0,,0,19,45,0,0,1,1,1,1,1
5,6,5,99,0,0,0,0,4,0,0,0,0,3,0,0,,0,23,76,0,0,0,1,1,1,1
3,4,4,51,1,1,0,0,0,0,0,0,0,0,0,0,,0,31,20,0,0,0,1,1,1,1
1,2,8,64,2,2,0,0,1,0,0,0,0,8,0,0,,0,18,46,0,0,0,1,1,1,1
1,2,6,70,0,0,0,0,0,0,0,0,0,22,0,1,,0,16,54,0,0,0,1,1,1,1
1,2,4,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,15,0,0,0,1,1,1,1
1,2,3,87,0,0,0,0,1,0,0,0,0,35,0,1,,0,17,70,0,0,0,1,1,1,1
5,6,5,53,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,38,0,0,1,1,1,1,1
1,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,9,0,0,0,1,1,1,1
2,1,1,24,2,0,0,0,0,0,0,0,0,8,1,0,,0,4,5,0,0,0,1,1,1,1
15,16,6,244,3,3,0,0,1,0,2,1,0,53,0,1,,0,108,47,88,0,0,1,1,1,1
2,3,2,28,0,0,0,0,0,0,0,0,0,6,0,0,,0,18,10,0,0,0,1,1,1,1
3,4,4,59,2,2,0,0,0,0,0,0,0,5,0,0,,0,23,36,0,0,0,1,1,1,1
2,3,4,183,0,0,0,0,0,0,0,0,0,32,0,0,,0,16,31,135,0,0,1,1,1,1
3,4,5,40,0,0,0,0,1,0,0,0,0,0,0,0,,0,11,29,0,0,0,1,1,1,1
1,2,4,41,0,0,0,0,0,0,0,0,0,23,0,0,,0,15,26,0,0,0,1,1,1,1
2,3,5,58,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,37,0,0,0,1,1,1,1
2,3,3,33,2,2,0,0,0,0,0,0,0,0,0,0,,0,18,15,0,0,0,1,1,1,1
2,3,4,31,0,0,0,1,0,0,0,0,0,0,0,0,,0,14,17,0,0,0,1,1,1,1
1,2,1,16,1,1,0,0,0,0,0,0,0,0,0,0,,0,16,17,0,0,0,1,1,1,1
2,3,8,101,2,2,0,0,0,0,0,0,0,24,0,0,,0,36,65,0,0,0,1,1,1,1
5,2,2,102,1,0,0,0,0,0,2,1,0,4,0,0,,0,9,3,89,0,1,1,1,1,1
2,3,4,43,0,0,0,0,0,0,1,0,0,0,0,0,,0,17,18,7,0,0,1,1,1,1
6,7,5,94,1,1,0,0,2,0,1,0,0,0,0,0,,0,19,49,25,0,0,1,1,1,1
1,2,4,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,12,0,0,0,1,1,1,1
2,3,7,55,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,38,0,0,0,1,1,1,1
3,4,5,65,2,2,0,0,1,0,0,0,0,0,0,0,,0,16,49,0,0,0,1,1,1,1
3,4,5,39,2,2,0,0,0,0,0,0,0,0,0,0,,0,12,27,0,0,0,1,1,1,1
1,2,4,33,0,0,0,0,0,0,0,0,0,2,0,0,,0,10,23,0,0,0,1,1,1,1
2,3,5,35,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,25,0,0,0,1,1,1,1
2,3,2,21,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,1,0,0,0,1,1,1,1
5,6,3,85,1,1,0,0,0,0,0,0,0,4,0,0,,0,39,46,0,0,0,1,1,1,1
2,3,3,25,0,0,0,0,0,0,0,0,0,1,0,0,,0,7,18,0,0,0,1,1,1,1
1,2,5,156,1,0,0,0,2,0,2,1,0,55,0,1,,0,16,36,103,0,0,1,1,1,1
3,4,5,66,0,0,0,0,1,0,0,0,0,0,0,0,,0,25,41,0,0,0,1,1,1,1
2,3,4,39,1,1,0,0,0,0,0,0,0,0,0,0,,0,9,30,0,0,0,1,1,1,1
2,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,16,0,0,0,1,1,1,1
6,3,3,94,1,0,0,0,0,0,2,1,0,2,0,0,,0,17,8,68,0,0,1,1,1,1
2,3,6,84,0,0,0,0,1,0,0,0,0,0,0,0,,0,13,71,0,0,0,1,1,1,1
12,13,3,236,1,1,0,0,0,0,0,0,0,98,0,1,,0,202,34,0,0,0,1,1,1,1
3,4,2,45,0,0,0,0,1,0,0,0,0,10,0,0,,0,30,15,0,0,0,1,1,1,1
7,6,4,74,1,1,0,0,0,0,1,0,0,3,0,0,,0,31,10,32,0,0,1,1,1,1
4,5,3,46,0,0,0,0,0,0,0,0,0,0,0,0,,0,32,14,0,0,0,1,1,1,1
2,3,7,87,0,0,0,0,0,0,0,0,0,18,0,1,,0,27,60,0,0,0,1,1,1,1
1,2,4,45,1,1,0,0,0,0,0,0,0,0,0,0,,0,22,23,0,0,0,1,1,1,1
2,3,4,52,11,11,0,0,0,0,0,0,0,0,0,0,,0,14,38,0,0,0,1,1,1,1
1,2,2,24,0,0,0,0,0,0,0,0,0,2,0,0,,0,14,10,0,0,0,1,1,1,1
2,3,4,56,1,1,0,0,0,0,0,0,0,0,0,0,,0,30,26,0,0,0,1,1,1,1
2,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,12,0,0,0,1,1,1,1
