NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,TinyURL,iFrame,Mouse_Over,Web_Forwards,Label
3,4,3,42,0,0,0,0,2,0,0,0,0,5,0,0,,0,14,28,0,0,0,1,1,1,0
3,4,6,57,0,0,0,0,0,0,0,0,0,1,0,0,,0,16,41,0,0,0,1,1,1,0
1,2,4,42,0,0,0,0,1,0,0,0,0,0,0,0,,0,18,24,0,0,0,1,1,1,0
1,2,4,53,2,2,0,0,0,0,0,0,0,12,0,0,,0,12,41,0,0,0,1,1,1,0
2,3,6,42,1,1,0,0,0,0,0,0,0,5,0,0,,0,15,27,0,0,0,1,1,1,0
1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,1,0,0,0,1,1,1,0
3,4,3,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,13,0,0,0,1,1,1,0
3,4,2,54,0,0,0,0,0,0,2,1,0,8,0,0,,0,22,15,16,0,0,1,1,1,0
3,4,2,55,0,0,0,0,0,0,1,0,0,7,0,0,,0,31,12,11,0,0,1,1,1,0
1,2,4,59,4,4,0,0,0,0,0,0,0,10,0,0,,0,10,49,0,0,0,1,1,1,0
2,3,4,33,0,0,0,0,0,0,0,0,0,4,0,0,,0,16,17,0,0,0,1,1,1,0
1,2,5,54,4,4,0,0,0,0,0,0,0,6,0,0,,0,19,35,0,0,1,1,1,1,0
2,3,3,34,0,0,0,0,1,0,0,0,0,0,0,0,,0,16,18,0,0,0,1,1,1,0
1,2,4,50,3,3,0,0,0,0,0,0,0,10,0,0,,0,10,40,0,0,0,1,1,1,0
1,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,1,0,0,0,1,1,1,0
2,3,3,35,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,22,0,0,0,1,1,1,0
2,3,5,122,12,12,0,0,0,0,0,0,0,0,0,0,,0,12,110,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,0,0,0,,0,11,6,13,0,0,1,1,1,0
1,2,4,43,2,2,0,0,0,0,0,0,0,1,0,0,,0,9,34,0,0,0,1,1,1,0
2,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,18,0,0,0,1,1,1,0
3,4,6,110,12,12,0,0,0,0,0,0,0,5,0,0,,0,15,95,0,0,0,1,1,1,0
3,4,2,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,9,0,0,0,1,1,1,0
2,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,10,0,0,0,1,1,1,0
1,2,3,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,13,0,0,0,1,1,1,0
1,2,4,36,0,0,0,0,0,0,0,0,0,6,0,0,,0,16,20,0,0,0,1,1,1,0
1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,1,0,0,0,1,1,1,0
3,4,5,123,11,11,0,0,0,0,0,0,0,6,0,0,,0,22,101,0,0,0,1,1,1,0
1,2,3,35,1,1,0,0,0,0,0,0,0,0,0,0,,0,15,20,0,0,0,1,1,1,0
2,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,19,0,0,0,1,1,1,0
1,2,2,24,0,0,0,0,0,0,1,0,0,1,0,0,,0,11,1,11,0,0,1,1,1,0
2,3,2,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,16,0,0,0,1,1,1,0
1,2,2,33,0,0,0,0,0,0,1,0,0,5,0,0,,0,24,1,7,0,0,1,1,1,0
4,5,4,51,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,30,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,1,0,1,0,0,0,0,0,,0,11,6,13,0,0,1,1,1,0
1,2,3,43,2,2,0,0,0,0,0,0,0,10,0,0,,0,12,31,0,0,0,1,1,1,0
1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,1,0,0,0,1,1,1,0
1,2,4,55,4,4,0,0,0,0,0,0,0,0,0,0,,0,10,45,0,0,0,1,1,1,0
1,2,5,53,3,3,0,0,0,0,0,0,0,4,0,0,,0,17,36,0,0,0,1,1,1,0
2,3,3,78,0,0,0,0,8,0,0,0,0,1,0,0,,0,15,63,0,0,0,1,1,1,0
1,2,2,150,0,0,0,0,0,15,1,0,0,30,0,0,,0,22,7,120,0,0,1,1,1,0
2,3,2,46,0,0,0,0,1,0,0,0,0,0,0,0,,0,26,20,0,0,0,1,1,1,0
3,4,8,49,0,0,0,0,0,0,0,0,0,8,0,0,,0,14,35,0,0,0,1,1,1,0
1,2,4,38,1,1,0,0,0,0,0,0,0,4,0,0,,0,7,31,0,0,0,1,1,1,0
1,2,2,17,0,0,0,0,2,0,0,0,0,0,0,0,,0,6,11,0,0,0,1,1,1,0
2,3,2,25,1,1,0,0,0,0,0,0,0,0,0,0,,0,17,8,0,0,0,1,1,1,0
2,3,4,61,3,3,0,0,0,0,0,0,0,0,0,0,,0,19,42,0,0,0,1,1,1,0
1,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,1,0,0,0,1,1,1,0
2,3,2,72,7,7,0,0,0,0,0,0,0,9,0,0,,0,16,56,0,0,0,1,1,1,0
3,4,4,64,3,3,0,0,0,0,0,0,0,6,0,0,,0,24,40,0,0,1,1,1,1,0
1,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,7,0,0,0,1,1,1,0
3,4,3,60,3,3,0,0,0,0,0,0,0,6,0,0,,0,24,36,0,0,0,1,1,1,0
2,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,20,0,0,0,1,1,1,0
1,2,3,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,15,0,0,0,1,1,1,0
1,2,4,69,6,6,0,0,0,0,0,0,0,20,0,1,,0,7,62,0,0,0,1,1,1,0
2,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,11,0,0,0,1,1,1,0
1,2,3,21,0,0,0,0,0,0,0,0,0,3,0,0,,0,12,9,0,0,0,1,1,1,0
1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,1,0,0,0,1,1,1,0
3,4,2,81,2,2,0,0,7,0,0,0,0,0,0,0,,0,9,72,0,0,0,1,1,1,0
2,3,2,62,5,5,0,0,0,0,0,0,0,4,0,0,,0,22,40,0,0,1,1,1,1,0
3,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,11,0,0,0,1,1,1,0
1,2,4,43,0,0,0,0,2,0,0,0,0,1,0,0,,0,10,33,0,0,0,1,1,1,0
1,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,1,0,0,0,1,1,1,0
2,3,3,50,0,0,0,0,2,0,0,0,0,0,0,0,,0,16,34,0,0,0,1,1,1,0
4,5,4,53,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,33,0,0,0,1,1,1,0
1,2,3,51,3,3,0,0,0,0,0,0,0,0,0,0,,0,14,37,0,0,0,1,1,1,0
5,6,6,69,2,2,0,0,1,0,0,0,0,1,0,0,,0,21,48,0,0,0,1,1,1,0
1,2,5,42,1,1,0,0,0,0,0,0,0,3,0,0,,0,12,30,0,0,0,1,1,1,0
2,3,4,50,0,0,0,0,0,0,1,0,0,5,0,0,,0,12,24,13,0,1,1,1,1,0
3,4,6,50,0,0,0,0,0,0,0,0,0,11,0,0,,0,10,40,0,0,0,1,1,1,0
3,4,4,83,0,0,0,0,0,0,4,3,0,32,0,0,,0,16,35,31,0,0,1,1,1,0
2,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,1,0,0,0,1,1,1,0
2,3,4,35,1,1,0,0,0,0,0,0,0,0,0,0,,0,7,28,0,0,0,1,1,1,0
2,3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,31,1,0,0,1,1,1,1,0
1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,1,0,0,0,1,1,1,0
1,2,4,73,7,7,0,0,0,0,0,0,0,16,0,0,,0,8,65,0,0,0,1,1,1,0
1,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,26,1,0,0,0,1,1,1,0
2,3,4,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,17,0,0,0,1,1,1,0
2,3,8,103,9,9,0,0,0,0,0,0,0,11,0,0,,0,22,81,0,0,0,1,1,1,0
1,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,,0,24,1,0,0,0,1,1,1,0
1,2,3,29,0,0,0,0,0,0,0,0,0,3,0,0,,0,13,16,0,0,0,1,1,1,0
1,2,2,23,1,1,0,0,0,0,0,0,0,10,0,0,,0,10,13,0,0,0,1,1,1,0
3,4,3,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,14,0,0,0,1,1,1,0
2,3,2,41,4,4,0,0,0,0,0,0,0,0,0,0,,0,7,34,0,0,0,1,1,1,0
2,3,2,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,8,0,0,0,1,1,1,0
3,4,5,79,5,5,0,0,0,0,0,0,0,1,0,0,,0,15,64,0,0,0,1,1,1,0
2,3,3,23,1,1,0,0,0,0,0,0,0,0,0,0,,0,12,11,0,0,0,1,1,1,0
1,2,4,47,1,1,0,0,0,0,0,0,0,15,0,0,,0,12,35,0,0,0,1,1,1,0
1,2,4,49,2,2,0,0,0,0,0,0,0,6,0,0,,0,17,32,0,0,0,1,1,1,0
1,2,5,45,1,1,0,0,0,0,0,0,0,1,0,0,,0,15,30,0,0,1,1,1,1,0
2,3,2,47,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,26,0,0,0,1,1,1,0
2,3,3,46,0,0,0,0,2,0,0,0,0,10,0,0,,0,12,34,0,0,0,1,1,1,0
1,2,3,31,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,24,0,0,0,1,1,1,0
1,2,6,78,0,0,0,0,4,0,0,0,0,0,0,0,,0,24,54,0,0,0,1,1,1,0
1,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,1,0,0,0,1,1,1,0
1,2,4,96,6,6,0,0,0,0,0,0,0,27,0,1,,0,12,84,0,0,0,1,1,1,0
2,3,4,49,1,1,0,0,0,0,0,0,0,2,0,0,,0,17,32,0,0,0,1,1,1,0
1,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,12,0,0,0,1,1,1,0
2,3,4,55,3,3,0,0,0,0,0,0,0,0,0,0,,0,19,36,0,0,1,1,1,1,0
2,3,4,48,0,0,0,0,2,0,0,0,0,0,0,0,,0,7,41,0,0,0,1,1,1,0
2,3,2,51,4,4,0,0,0,0,0,0,0,0,0,0,,0,15,36,0,0,0,1,1,1,0
2,3,2,47,0,0,0,0,0,0,3,2,0,10,0,0,,0,16,5,25,0,0,1,1,1,0
2,3,3,36,1,1,0,0,0,0,0,0,0,0,0,0,,0,21,15,0,0,0,1,1,1,0
2,3,2,37,0,0,0,0,0,0,0,0,0,6,0,0,,0,19,11,6,0,0,1,1,1,0
1,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,18,0,0,0,1,1,1,0
3,4,5,67,0,0,0,0,1,0,0,0,0,16,0,0,,0,20,47,0,0,0,1,1,1,0
1,2,4,41,2,2,0,0,0,0,0,0,0,6,0,0,,0,11,30,0,0,0,1,1,1,0
1,2,3,32,0,0,0,0,0,0,0,0,0,3,0,0,,0,13,19,0,0,0,1,1,1,0
2,3,2,25,1,1,0,0,0,0,0,0,0,0,0,0,,0,14,11,0,0,0,1,1,1,0
2,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,11,0,0,0,1,1,1,0
2,3,4,25,0,0,0,0,0,0,0,0,0,2,0,0,,0,10,15,0,0,0,1,1,1,0
2,3,3,44,0,0,0,0,3,0,0,0,0,0,0,0,,0,10,34,0,0,0,1,1,1,0
1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,1,0,0,0,1,1,1,0
2,3,3,31,1,1,0,0,0,0,0,0,0,0,0,0,,0,15,16,0,0,0,1,1,1,0
1,2,3,35,3,3,0,0,0,0,0,0,0,0,0,0,,0,11,24,0,0,0,1,1,1,0
1,2,5,53,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,42,0,0,0,1,1,1,0
1,2,3,54,4,4,0,0,0,0,0,0,0,8,0,0,,0,12,42,0,0,0,1,1,1,0
1,2,4,34,1,1,0,0,0,0,0,0,0,0,0,0,,0,17,17,0,0,0,1,1,1,0
1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,1,0,0,0,1,1,1,0
2,3,4,71,0,0,0,0,0,0,2,1,0,0,0,0,,0,15,26,29,0,0,1,1,1,0
1,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,13,0,0,0,1,1,1,0
3,4,5,46,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,35,0,0,0,1,1,1,0
2,3,2,25,0,0,0,0,0,0,0,0,0,2,0,0,,0,24,1,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,0,0,0,,0,11,6,13,0,0,1,1,1,0
2,3,3,54,5,5,0,0,2,0,0,0,0,7,0,0,,0,14,40,0,0,0,1,1,1,0
2,3,4,134,13,13,0,0,0,0,0,0,0,11,0,0,,0,23,111,0,0,1,1,1,1,0
3,4,3,36,1,1,0,0,0,0,0,0,0,0,0,0,,0,18,18,0,0,0,1,1,1,0
2,3,2,29,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,11,0,0,0,1,1,1,0
1,2,4,39,2,2,0,0,0,0,0,0,0,0,0,0,,0,8,31,0,0,0,1,1,1,0
2,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,4,0,0,0,1,1,1,0
3,4,6,57,0,0,0,0,1,0,0,0,0,14,0,0,,0,21,36,0,0,0,1,1,1,0
2,3,3,40,0,0,0,0,1,0,0,0,0,7,0,0,,0,10,30,0,0,0,1,1,1,0
1,2,3,34,1,1,0,0,0,0,0,0,0,0,0,0,,0,11,23,0,0,0,1,1,1,0
2,3,3,53,0,0,0,0,0,0,2,1,0,0,0,0,,0,15,15,22,0,0,1,1,1,0
1,2,3,63,0,0,0,0,0,0,2,1,0,0,0,0,,0,15,17,30,0,0,1,1,1,0
4,5,3,38,1,1,0,0,0,0,0,0,0,0,0,0,,0,16,22,0,0,0,1,1,1,0
2,3,3,77,4,0,0,0,0,0,1,0,0,23,0,1,,0,10,27,39,0,0,1,1,1,0
2,3,3,57,4,4,0,0,0,0,0,0,0,0,0,0,,0,23,34,0,0,0,1,1,1,0
2,3,4,56,1,1,0,0,0,0,0,0,0,0,0,0,,0,24,32,0,0,1,1,1,1,0
2,3,2,46,0,0,0,0,0,0,1,0,0,5,0,0,,0,13,20,12,0,0,1,1,1,0
2,3,2,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,10,0,0,0,1,1,1,0
1,2,4,60,7,7,0,0,0,0,0,0,0,15,0,0,,0,11,49,0,0,0,1,1,1,0
1,2,4,57,5,5,0,0,0,0,0,0,0,0,0,0,,0,14,43,0,0,0,1,1,1,0
4,5,3,46,0,0,0,0,0,0,0,0,0,0,0,0,,0,28,18,0,0,0,1,1,1,0
2,3,4,48,2,2,0,0,0,0,0,0,0,0,0,0,,0,13,35,0,0,0,1,1,1,0
3,4,2,40,1,1,0,0,0,0,0,0,0,0,0,0,,0,17,23,0,0,0,1,1,1,0
2,3,5,50,0,0,0,0,2,0,0,0,0,0,0,0,,0,14,36,0,0,0,1,1,1,0
4,5,3,28,0,0,0,0,0,0,0,0,0,5,0,0,,0,22,6,0,0,0,1,1,1,0
2,3,3,40,0,0,0,0,2,0,0,0,0,0,0,0,,0,10,30,0,0,0,1,1,1,0
3,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,29,1,0,0,0,1,1,1,0
2,3,3,47,1,1,0,0,0,0,2,1,0,4,0,0,,0,14,15,17,0,0,1,1,1,0
3,4,4,82,5,5,0,0,0,0,0,0,0,6,0,0,,0,34,48,0,0,1,1,1,1,0
2,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,1,0,0,0,1,1,1,0
2,3,3,34,0,0,0,0,0,0,0,0,0,5,0,0,,0,15,19,0,0,0,1,1,1,0
1,2,5,33,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,19,0,0,0,1,1,1,0
1,2,2,21,0,0,0,0,0,0,0,0,0,4,0,0,,0,20,1,0,0,0,1,1,1,0
1,2,2,12,1,1,0,0,0,0,0,0,0,0,0,0,,0,11,1,0,0,0,1,1,1,0
1,2,4,46,3,3,0,0,0,0,0,0,0,0,0,0,,0,9,37,0,0,0,1,1,1,0
2,3,2,30,0,0,0,0,1,0,0,0,0,0,0,0,,0,16,14,0,0,0,1,1,1,0
2,3,3,59,0,0,0,0,6,0,0,0,0,0,0,0,,0,16,43,0,0,0,1,1,1,0
1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,1,0,0,0,1,1,1,0
4,5,3,33,0,0,0,0,0,0,0,0,0,1,0,0,,0,15,18,0,0,0,1,1,1,0
2,3,2,39,0,0,0,0,0,0,1,0,0,6,0,0,,0,15,15,8,0,0,1,1,1,0
1,2,4,40,2,2,0,0,0,0,0,0,0,1,0,0,,0,11,29,0,0,0,1,1,1,0
2,3,2,31,0,0,0,0,0,0,0,0,0,0,0,0,,0,30,1,0,0,0,1,1,1,0
1,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,11,0,0,0,1,1,1,0
4,5,3,71,1,1,0,0,0,0,3,2,0,6,0,0,,0,24,16,30,0,0,1,1,1,0
2,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,8,0,0,0,1,1,1,0
1,2,6,74,8,8,0,0,0,0,0,0,0,12,0,0,,0,14,60,0,0,0,1,1,1,0
3,4,3,44,0,0,0,0,0,0,0,0,0,0,0,0,,0,29,15,0,0,0,1,1,1,0
1,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,1,0,0,0,1,1,1,0
2,3,3,104,8,8,0,0,0,0,0,0,0,0,0,0,,0,19,85,0,0,0,1,1,1,0
2,3,4,73,0,0,0,0,1,0,0,0,0,4,0,0,,0,11,62,0,0,0,1,1,1,0
2,3,3,43,0,0,0,0,4,0,0,0,0,0,0,0,,0,16,27,0,0,0,1,1,1,0
2,3,5,83,4,4,0,0,0,0,0,0,0,6,0,0,,0,22,61,0,0,0,1,1,1,0
2,3,2,45,1,1,0,0,1,0,1,0,0,7,0,0,,0,17,16,11,0,0,1,1,1,0
2,3,4,81,0,0,0,0,1,0,0,0,0,4,0,0,,0,11,70,0,0,0,1,1,1,0
2,3,2,42,0,0,0,0,0,0,0,0,0,0,0,0,,0,29,13,0,0,0,1,1,1,0
3,4,2,30,0,0,0,0,2,0,0,0,0,0,0,0,,0,13,17,0,0,0,1,1,1,0
3,4,3,52,0,0,0,0,0,0,0,0,0,6,0,0,,0,31,21,0,0,0,1,1,1,0
1,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,1,0,0,0,1,1,1,0
4,5,4,51,1,1,0,0,0,0,0,0,0,5,0,0,,0,20,31,0,0,0,1,1,1,0
2,3,2,17,1,1,0,0,0,0,0,0,0,0,0,0,,0,16,1,0,0,0,1,1,1,0
1,2,2,10,0,0,0,0,0,0,0,0,0,1,0,0,,0,9,1,0,0,0,1,1,1,0
1,2,4,103,10,10,0,0,0,0,0,0,0,9,0,0,,0,16,87,0,0,0,1,1,1,0
1,2,4,40,1,1,0,0,0,0,0,0,0,9,0,0,,0,12,28,0,0,0,1,1,1,0
2,3,3,37,0,0,0,0,1,0,0,0,0,0,0,0,,0,16,21,0,0,0,1,1,1,0
1,2,6,45,2,2,0,0,0,0,0,0,0,5,0,0,,0,12,33,0,0,0,1,1,1,0
2,3,6,45,0,0,0,0,2,0,0,0,0,7,0,0,,0,8,37,0,0,0,1,1,1,0
1,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,1,0,0,0,1,1,1,0
2,3,4,75,5,5,0,0,2,0,0,0,0,17,0,0,,0,19,56,0,0,0,1,1,1,0
4,5,6,50,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,34,0,0,0,1,1,1,0
2,3,3,40,1,1,0,0,1,0,0,0,0,0,0,0,,0,9,15,15,0,0,1,1,1,0
4,5,7,76,0,0,0,0,0,0,0,0,0,2,0,0,,0,21,55,0,0,0,1,1,1,0
1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,1,0,0,0,1,1,1,0
3,4,3,47,1,1,0,0,0,0,0,0,0,0,0,0,,0,22,25,0,0,0,1,1,1,0
1,2,2,17,0,0,0,0,0,0,1,0,0,4,0,0,,0,9,1,6,0,0,1,1,1,0
3,4,5,72,0,0,0,0,4,0,0,0,0,9,0,0,,0,23,49,0,0,0,1,1,1,0
2,3,3,50,1,1,0,0,0,0,1,0,0,4,0,0,,0,16,23,10,0,0,1,1,1,0
1,2,4,99,9,9,0,0,0,0,0,0,0,0,0,0,,0,10,89,0,0,0,1,1,1,0
3,4,2,25,0,0,0,0,0,0,0,0,0,4,0,0,,0,10,15,0,0,0,1,1,1,0
1,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,,0,28,1,0,0,0,1,1,1,0
1,2,2,62,5,0,0,0,0,0,1,0,0,0,0,0,,0,18,1,42,0,1,1,1,1,0
1,2,3,31,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,16,0,0,0,1,1,1,0
2,3,2,130,8,0,0,0,1,4,3,2,0,47,0,1,,0,14,10,105,0,0,1,1,1,0
1,2,3,29,0,0,0,0,0,0,1,0,0,3,0,0,,0,15,8,5,0,0,1,1,1,0
2,3,3,44,2,2,0,0,0,0,0,0,0,0,0,0,,0,10,34,0,0,0,1,1,1,0
3,4,2,20,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,9,0,0,0,1,1,1,0
3,4,4,32,0,0,0,1,0,0,0,0,0,0,0,0,,0,19,13,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,3,0,0,,0,11,6,13,0,0,1,1,1,0
2,3,4,76,4,4,0,0,0,0,0,0,0,11,0,0,,0,27,49,0,0,0,1,1,1,0
3,4,6,85,4,4,0,0,0,0,0,0,0,0,0,0,,0,15,70,0,0,0,1,1,1,0
2,3,4,69,0,0,0,0,0,0,1,0,0,5,0,0,,0,19,37,12,0,0,1,1,1,0
3,4,3,39,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,17,0,0,0,1,1,1,0
2,3,5,76,3,3,0,0,0,0,0,0,0,8,0,0,,0,19,57,0,0,0,1,1,1,0
1,2,3,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,5,0,0,0,1,1,1,0
1,2,6,79,7,7,0,0,0,0,0,0,0,14,0,0,,0,18,61,0,0,0,1,1,1,0
1,2,5,50,0,0,0,0,0,0,0,0,0,6,0,0,,0,15,35,0,0,0,1,1,1,0
1,2,2,12,1,1,0,0,0,0,0,0,0,0,0,0,,0,11,1,0,0,0,1,1,1,0
3,4,4,71,3,3,0,0,0,0,0,0,0,6,0,0,,0,22,49,0,0,1,1,1,1,0
1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,1,0,0,0,1,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,2,0,0,,0,11,6,13,0,0,1,1,1,0
1,2,5,41,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,29,0,0,0,1,1,1,0
1,2,3,46,3,3,0,0,0,0,0,0,0,0,0,0,,0,8,38,0,0,0,1,1,1,0
3,2,2,157,1,0,0,0,0,0,8,7,0,17,0,0,,0,12,5,139,0,1,1,1,1,0
2,3,3,64,0,0,0,0,3,0,0,0,0,0,0,0,,0,21,43,0,0,0,1,1,1,0
2,3,3,64,6,6,0,0,0,0,0,0,0,0,0,0,,0,11,53,0,0,0,1,1,1,0
1,2,3,62,3,3,0,0,2,0,0,0,0,0,0,0,,0,12,50,0,0,0,1,1,1,0
2,3,4,79,0,0,0,0,1,0,0,0,0,4,0,0,,0,11,68,0,0,0,1,1,1,0
5,6,3,43,0,0,0,1,0,0,0,0,0,0,0,0,,0,19,24,0,0,0,1,1,1,0
3,4,4,41,0,0,0,0,0,0,0,0,0,14,0,0,,0,15,26,0,0,0,1,1,1,0
3,4,4,32,0,0,0,1,0,0,0,0,0,1,0,0,,0,19,13,0,0,0,1,1,1,0
2,3,2,40,0,0,0,0,0,0,1,0,0,3,0,0,,0,16,13,10,0,0,1,1,1,0
2,3,3,37,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,22,0,0,0,1,1,1,0
1,2,3,96,11,11,0,0,0,0,0,0,0,6,0,0,,0,18,78,0,0,1,1,1,1,0
1,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,15,0,0,0,1,1,1,0
2,3,2,54,2,2,0,0,0,0,0,0,0,0,0,0,,0,25,29,0,0,0,1,1,1,0
2,3,2,29,0,0,0,0,0,0,0,0,0,0,0,0,,0,28,1,0,0,0,1,1,1,0
2,3,4,33,0,0,0,0,0,0,0,0,0,4,0,0,,0,16,17,0,0,0,1,1,1,0
2,3,3,52,0,0,0,0,2,0,0,0,0,8,0,0,,0,12,40,0,0,0,1,1,1,0
1,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,,0,24,1,0,0,0,1,1,1,0
2,3,3,39,0,0,0,0,1,0,0,0,0,0,0,0,,0,16,23,0,0,0,1,1,1,0
3,4,2,37,0,0,0,0,0,0,0,0,0,9,0,0,,0,24,13,0,0,0,1,1,1,0
4,5,4,58,0,0,0,0,0,0,0,0,0,2,0,0,,0,19,39,0,0,0,1,1,1,0
1,2,3,25,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,18,0,0,0,1,1,1,0
1,2,4,53,4,4,0,0,0,0,0,0,0,5,0,0,,0,10,43,0,0,0,1,1,1,0
1,2,2,40,0,0,0,0,0,0,1,0,0,1,0,0,,0,11,1,27,0,0,1,1,1,0
2,3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,14,0,0,0,1,1,1,0
2,3,2,22,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,14,0,0,0,1,1,1,0
1,2,4,41,1,1,0,0,1,0,0,0,0,5,0,0,,0,16,25,0,0,0,1,1,1,0
1,2,3,34,1,1,0,0,0,0,0,0,0,5,0,0,,0,12,22,0,0,0,1,1,1,0
3,4,4,41,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,23,0,0,0,1,1,1,0
2,3,4,62,4,4,0,0,0,0,0,0,0,3,0,0,,0,20,42,0,0,0,1,1,1,0
2,3,4,42,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,22,0,0,0,1,1,1,0
2,3,2,29,1,1,0,0,0,0,0,0,0,2,0,0,,0,18,11,0,0,0,1,1,1,0
3,4,5,41,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,28,0,0,0,1,1,1,0
2,3,3,83,8,8,0,0,0,0,0,0,0,7,0,0,,0,21,62,0,0,1,1,1,1,0
2,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,11,0,0,0,1,1,1,0
3,4,5,51,0,0,0,0,1,0,0,0,0,4,0,0,,0,18,33,0,0,0,1,1,1,0
2,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,12,0,0,0,1,1,1,0
2,3,6,47,0,0,0,0,0,0,0,0,0,6,0,0,,0,19,28,0,0,0,1,1,1,0
